shipment_id,product_id,supplier_id,origin_location_id,destination_location_id,shipment_date,quantity,shipping_cost,planned_delivery_date,actual_delivery_date,is_on_time
2652,4,1,3,4,2023-06-23,161,236.67,2023-06-30,2023-07-05,False
2653,16,4,8,10,2023-06-23,69,314.4,2023-07-03,2023-07-03,True
2654,37,3,6,9,2023-06-23,103,418.4,2023-07-01,2023-07-06,False
2655,39,4,1,4,2023-06-23,170,437.73,2023-07-02,2023-07-02,True
2656,7,2,1,2,2023-06-24,15,224.74,2023-07-04,2023-07-04,True
2657,10,4,1,6,2023-06-24,34,305.85,2023-07-03,2023-07-03,True
2658,24,4,9,5,2023-06-24,82,472.2,2023-07-03,2023-07-03,True
2659,29,3,10,7,2023-06-24,38,262.04,2023-07-02,2023-07-02,True
2660,44,5,8,7,2023-06-24,32,446.54,2023-07-04,2023-07-04,True
2661,45,5,5,3,2023-06-24,31,144.09,2023-06-30,2023-06-30,True
2662,2,4,7,1,2023-06-25,126,480.07,2023-06-28,2023-06-28,True
2663,17,5,3,1,2023-06-25,102,104.35,2023-07-03,2023-07-03,True
2664,23,3,5,6,2023-06-25,145,111.99,2023-06-29,2023-06-29,True
2665,45,1,3,10,2023-06-25,132,459.17,2023-06-30,2023-06-30,True
2666,20,3,8,2,2023-06-26,168,187.27,2023-07-01,2023-07-03,False
2667,35,1,10,6,2023-06-26,77,131.49,2023-07-05,2023-07-07,False
2668,7,2,8,6,2023-06-27,148,142.67,2023-07-06,2023-07-06,True
2669,28,1,6,5,2023-06-27,152,138.14,2023-07-01,2023-07-01,True
2670,3,4,3,5,2023-06-28,159,128.13,2023-07-02,2023-07-03,False
2671,6,5,1,3,2023-06-28,24,408.62,2023-07-03,2023-07-03,True
2672,9,4,7,5,2023-06-28,142,203.64,2023-07-06,2023-07-06,True
2673,22,2,4,8,2023-06-28,145,312.97,2023-07-08,2023-07-08,True
2674,24,3,1,6,2023-06-28,121,279.8,2023-07-04,2023-07-04,True
2675,38,3,3,7,2023-06-28,78,169.71,2023-07-01,2023-07-01,True
2676,44,1,8,4,2023-06-28,186,453.11,2023-07-07,2023-07-07,True
2677,18,5,8,10,2023-06-29,31,267.58,2023-07-05,2023-07-05,True
2678,21,2,4,3,2023-06-29,30,270.39,2023-07-06,2023-07-06,True
2679,22,3,2,8,2023-06-29,91,491.14,2023-07-04,2023-07-04,True
2680,31,4,8,3,2023-06-29,108,76.0,2023-07-09,2023-07-09,True
2681,43,4,8,5,2023-06-29,158,171.11,2023-07-05,2023-07-05,True
2682,49,5,10,1,2023-06-29,162,272.75,2023-07-08,2023-07-08,True
2683,9,1,7,2,2023-06-30,123,76.26,2023-07-09,2023-07-09,True
2684,18,2,6,7,2023-06-30,171,136.47,2023-07-04,2023-07-04,True
2685,15,1,7,6,2023-07-01,168,446.52,2023-07-06,2023-07-06,True
2686,26,2,8,2,2023-07-01,160,299.61,2023-07-07,2023-07-07,True
2687,31,4,7,5,2023-07-01,41,268.35,2023-07-09,2023-07-09,True
2688,36,2,7,3,2023-07-01,119,269.24,2023-07-06,2023-07-06,True
2689,9,1,3,1,2023-07-02,182,469.82,2023-07-09,2023-07-09,True
2690,13,4,7,4,2023-07-02,108,372.06,2023-07-06,2023-07-06,True
2691,20,2,2,3,2023-07-02,152,297.48,2023-07-09,2023-07-09,True
2692,38,3,3,10,2023-07-02,29,496.61,2023-07-08,2023-07-08,True
2693,50,2,9,7,2023-07-02,128,390.75,2023-07-09,2023-07-09,True
2694,14,2,7,2,2023-07-03,155,192.68,2023-07-12,2023-07-12,True
2695,16,4,9,6,2023-07-03,56,257.33,2023-07-11,2023-07-11,True
2696,20,5,5,1,2023-07-03,18,336.67,2023-07-13,2023-07-14,False
2697,24,2,1,7,2023-07-03,174,278.56,2023-07-09,2023-07-09,True
2698,38,3,2,3,2023-07-03,43,284.69,2023-07-12,2023-07-12,True
2699,49,2,8,10,2023-07-03,151,284.37,2023-07-09,2023-07-09,True
2700,14,5,4,8,2023-07-04,117,235.91,2023-07-08,2023-07-08,True
2701,26,5,2,4,2023-07-04,37,232.96,2023-07-10,2023-07-11,False
2702,41,5,2,1,2023-07-04,195,480.57,2023-07-07,2023-07-07,True
2703,45,3,8,2,2023-07-04,26,416.94,2023-07-13,2023-07-13,True
2704,17,4,6,5,2023-07-05,135,491.11,2023-07-08,2023-07-08,True
2705,36,4,4,6,2023-07-05,142,120.04,2023-07-11,2023-07-11,True
2706,38,3,2,6,2023-07-05,77,397.37,2023-07-10,2023-07-10,True
2707,49,3,1,4,2023-07-05,55,290.3,2023-07-14,2023-07-14,True
2708,10,4,3,1,2023-07-06,152,461.65,2023-07-15,2023-07-15,True
2709,18,1,2,1,2023-07-06,158,109.45,2023-07-16,2023-07-17,False
2710,27,3,6,2,2023-07-06,184,237.17,2023-07-16,2023-07-16,True
2711,45,4,2,4,2023-07-06,74,321.76,2023-07-16,2023-07-16,True
2712,6,5,9,3,2023-07-07,108,333.6,2023-07-12,2023-07-12,True
2713,29,1,2,1,2023-07-07,59,56.55,2023-07-17,2023-07-17,True
2714,33,5,10,3,2023-07-07,166,270.91,2023-07-16,2023-07-16,True
2715,36,5,5,6,2023-07-07,182,443.28,2023-07-16,2023-07-21,False
2716,4,4,9,4,2023-07-08,48,216.16,2023-07-14,2023-07-14,True
2717,5,3,6,10,2023-07-08,53,251.81,2023-07-16,2023-07-16,True
2718,7,2,4,1,2023-07-08,173,401.5,2023-07-18,2023-07-18,True
2719,28,5,4,3,2023-07-08,151,114.5,2023-07-14,2023-07-14,True
2720,38,3,2,3,2023-07-08,162,197.3,2023-07-18,2023-07-19,False
2721,40,3,4,8,2023-07-08,141,444.71,2023-07-17,2023-07-17,True
2722,4,2,7,4,2023-07-09,145,477.63,2023-07-19,2023-07-19,True
2723,12,2,8,6,2023-07-09,42,388.66,2023-07-16,2023-07-16,True
2724,18,2,8,6,2023-07-09,12,105.22,2023-07-14,2023-07-14,True
2725,22,3,7,9,2023-07-09,83,164.65,2023-07-12,2023-07-12,True
2726,35,5,7,10,2023-07-09,77,56.59,2023-07-19,2023-07-19,True
2727,36,1,8,1,2023-07-09,26,336.22,2023-07-15,2023-07-15,True
2728,8,5,2,8,2023-07-10,20,157.48,2023-07-14,2023-07-14,True
2729,18,3,10,8,2023-07-10,25,195.02,2023-07-17,2023-07-17,True
2730,21,1,4,8,2023-07-10,176,311.56,2023-07-14,2023-07-14,True
2731,22,4,8,7,2023-07-10,83,129.77,2023-07-15,2023-07-15,True
2732,24,5,8,10,2023-07-10,35,366.92,2023-07-13,2023-07-13,True
2733,31,4,5,8,2023-07-10,173,489.5,2023-07-19,2023-07-19,True
2734,38,3,7,9,2023-07-10,104,433.76,2023-07-16,2023-07-16,True
2735,48,2,5,8,2023-07-10,96,352.47,2023-07-20,2023-07-20,True
2736,19,4,10,7,2023-07-11,63,237.57,2023-07-15,2023-07-15,True
2737,20,2,8,1,2023-07-11,152,340.53,2023-07-15,2023-07-18,False
2738,12,5,5,9,2023-07-12,170,347.62,2023-07-20,2023-07-20,True
2739,24,1,8,1,2023-07-12,28,162.56,2023-07-16,2023-07-16,True
2740,25,4,2,4,2023-07-12,188,56.18,2023-07-21,2023-07-21,True
2741,27,5,8,6,2023-07-12,72,368.81,2023-07-19,2023-07-19,True
2742,36,4,4,1,2023-07-12,87,118.95,2023-07-19,2023-07-19,True
2743,2,3,3,8,2023-07-13,19,312.18,2023-07-18,2023-07-18,True
2744,4,1,9,4,2023-07-13,162,469.21,2023-07-16,2023-07-16,True
2745,18,4,5,1,2023-07-13,133,155.19,2023-07-18,2023-07-18,True
2746,23,4,5,10,2023-07-13,60,89.9,2023-07-19,2023-07-19,True
2747,31,4,10,9,2023-07-13,68,431.5,2023-07-21,2023-07-21,True
2748,34,5,1,2,2023-07-13,98,79.12,2023-07-21,2023-07-21,True
2749,35,4,8,3,2023-07-13,23,195.46,2023-07-23,2023-07-23,True
2750,7,2,1,4,2023-07-14,57,178.85,2023-07-18,2023-07-18,True
2751,8,1,10,8,2023-07-14,187,420.05,2023-07-22,2023-07-22,True
2752,30,2,10,4,2023-07-14,65,265.36,2023-07-22,2023-07-22,True
2753,42,2,7,8,2023-07-14,185,369.63,2023-07-20,2023-07-20,True
2754,44,2,4,10,2023-07-14,138,420.3,2023-07-17,2023-07-17,True
2755,7,2,2,7,2023-07-15,63,279.72,2023-07-20,2023-07-20,True
2756,14,5,5,6,2023-07-15,57,340.03,2023-07-19,2023-07-19,True
2757,17,1,5,8,2023-07-15,200,238.6,2023-07-21,2023-07-21,True
2758,23,1,4,8,2023-07-15,165,491.92,2023-07-21,2023-07-21,True
2759,24,3,5,3,2023-07-15,159,314.44,2023-07-22,2023-07-22,True
2760,26,2,1,7,2023-07-15,40,368.76,2023-07-19,2023-07-19,True
2761,45,3,6,7,2023-07-15,125,270.44,2023-07-25,2023-07-25,True
2762,1,1,7,1,2023-07-16,200,108.94,2023-07-23,2023-07-23,True
2763,13,3,4,1,2023-07-16,117,157.78,2023-07-21,2023-07-21,True
2764,36,4,4,3,2023-07-16,100,469.28,2023-07-22,2023-07-22,True
2765,40,1,3,4,2023-07-16,176,300.07,2023-07-26,2023-07-26,True
2766,49,3,7,2,2023-07-16,16,73.12,2023-07-25,2023-07-25,True
2767,7,2,4,1,2023-07-17,62,122.82,2023-07-27,2023-07-27,True
2768,15,1,9,6,2023-07-17,180,350.03,2023-07-21,2023-07-21,True
2769,30,1,7,10,2023-07-17,135,246.33,2023-07-23,2023-07-23,True
2770,41,1,8,1,2023-07-17,186,499.22,2023-07-20,2023-07-20,True
2771,48,5,4,3,2023-07-17,48,287.66,2023-07-25,2023-07-25,True
2772,49,5,5,7,2023-07-17,122,326.96,2023-07-26,2023-07-26,True
2773,4,3,6,3,2023-07-18,126,370.08,2023-07-26,2023-07-26,True
2774,27,3,1,10,2023-07-18,115,146.47,2023-07-22,2023-07-22,True
2775,34,5,5,10,2023-07-18,138,262.19,2023-07-28,2023-07-28,True
2776,36,5,10,9,2023-07-18,56,330.95,2023-07-28,2023-07-30,False
2777,37,1,5,3,2023-07-18,188,371.03,2023-07-28,2023-07-28,True
2778,11,1,7,9,2023-07-19,142,84.33,2023-07-28,2023-07-28,True
2779,14,5,8,7,2023-07-19,54,394.35,2023-07-29,2023-07-29,True
2780,16,3,6,8,2023-07-19,101,259.32,2023-07-29,2023-07-29,True
2781,18,3,7,10,2023-07-19,151,446.31,2023-07-29,2023-07-29,True
2782,44,1,5,9,2023-07-19,99,74.35,2023-07-23,2023-07-23,True
2783,49,3,8,3,2023-07-19,167,60.08,2023-07-22,2023-07-22,True
2784,17,5,4,6,2023-07-20,165,316.04,2023-07-27,2023-07-27,True
2785,29,2,1,6,2023-07-20,74,81.88,2023-07-28,2023-07-28,True
2786,40,5,10,6,2023-07-20,163,312.15,2023-07-25,2023-07-25,True
2787,31,4,2,10,2023-07-21,190,257.01,2023-07-26,2023-07-30,False
2788,39,4,9,10,2023-07-21,176,234.18,2023-07-30,2023-07-30,True
2789,48,1,2,4,2023-07-21,124,104.13,2023-07-28,2023-07-28,True
2790,21,2,9,2,2023-07-22,34,111.42,2023-07-27,2023-07-27,True
2791,28,2,2,3,2023-07-22,171,85.7,2023-07-27,2023-07-27,True
2792,33,4,10,9,2023-07-22,83,437.72,2023-08-01,2023-08-02,False
2793,34,3,8,9,2023-07-22,62,273.62,2023-07-31,2023-07-31,True
2794,46,2,5,9,2023-07-22,89,469.6,2023-07-29,2023-07-29,True
2795,49,2,9,6,2023-07-22,179,247.5,2023-07-25,2023-07-25,True
2796,17,2,1,5,2023-07-23,129,207.16,2023-07-26,2023-07-26,True
2797,27,5,3,7,2023-07-23,172,352.78,2023-07-31,2023-07-31,True
2798,41,3,5,4,2023-07-23,191,222.81,2023-07-31,2023-07-31,True
2799,44,1,6,9,2023-07-23,178,113.98,2023-07-28,2023-07-28,True
2800,36,1,7,3,2023-07-24,150,437.26,2023-07-28,2023-07-28,True
2801,37,2,1,5,2023-07-24,188,138.56,2023-07-30,2023-07-30,True
2802,42,2,8,10,2023-07-24,44,485.46,2023-07-29,2023-08-02,False
2803,49,1,1,8,2023-07-24,104,92.86,2023-07-28,2023-07-28,True
2804,14,4,8,9,2023-07-25,77,270.12,2023-08-02,2023-08-02,True
2805,22,2,10,6,2023-07-25,129,129.46,2023-07-29,2023-07-29,True
2806,35,3,4,3,2023-07-25,160,383.3,2023-08-04,2023-08-04,True
2807,42,1,1,10,2023-07-25,198,452.51,2023-07-30,2023-07-30,True
2808,49,3,7,8,2023-07-25,26,236.21,2023-07-31,2023-07-31,True
2809,12,1,6,2,2023-07-26,99,176.09,2023-08-03,2023-08-04,False
2810,26,1,2,5,2023-07-26,104,63.83,2023-07-30,2023-07-30,True
2811,27,1,3,9,2023-07-26,15,356.68,2023-08-04,2023-08-04,True
2812,41,4,4,2,2023-07-26,77,373.32,2023-08-03,2023-08-03,True
2813,42,5,7,10,2023-07-26,126,76.95,2023-08-04,2023-08-09,False
2814,48,3,1,3,2023-07-26,167,379.49,2023-08-01,2023-08-01,True
2815,49,4,1,3,2023-07-26,73,484.92,2023-08-05,2023-08-05,True
2816,4,2,6,1,2023-07-27,20,475.15,2023-08-06,2023-08-06,True
2817,5,4,10,8,2023-07-27,139,336.34,2023-08-06,2023-08-06,True
2818,6,5,4,7,2023-07-27,146,118.15,2023-08-04,2023-08-04,True
2819,14,5,1,4,2023-07-27,77,398.9,2023-08-03,2023-08-03,True
2820,21,4,2,6,2023-07-27,50,254.75,2023-08-05,2023-08-05,True
2821,31,4,5,4,2023-07-27,61,201.49,2023-08-03,2023-08-03,True
2822,47,3,4,10,2023-07-27,163,249.33,2023-08-03,2023-08-03,True
2823,28,1,4,6,2023-07-28,192,158.68,2023-08-03,2023-08-03,True
2824,3,1,9,10,2023-07-29,155,81.02,2023-08-08,2023-08-12,False
2825,18,3,3,9,2023-07-29,73,182.25,2023-08-08,2023-08-08,True
2826,20,1,9,8,2023-07-29,164,454.01,2023-08-05,2023-08-05,True
2827,25,5,7,10,2023-07-29,78,322.97,2023-08-03,2023-08-03,True
2828,43,3,7,1,2023-07-29,196,442.74,2023-08-03,2023-08-03,True
2829,2,1,5,7,2023-07-30,94,489.18,2023-08-02,2023-08-02,True
2830,19,2,3,2,2023-07-30,193,403.27,2023-08-08,2023-08-08,True
2831,30,1,8,5,2023-07-30,155,434.61,2023-08-08,2023-08-13,False
2832,40,4,9,10,2023-07-30,15,76.8,2023-08-06,2023-08-06,True
2833,9,4,3,8,2023-07-31,195,92.46,2023-08-04,2023-08-04,True
2834,27,1,6,8,2023-07-31,66,455.44,2023-08-09,2023-08-13,False
2835,28,2,2,10,2023-07-31,19,396.58,2023-08-06,2023-08-06,True
2836,43,4,1,3,2023-07-31,71,478.72,2023-08-05,2023-08-05,True
2837,10,4,8,9,2023-08-01,30,244.5,2023-08-06,2023-08-06,True
2838,15,1,5,8,2023-08-01,142,227.23,2023-08-11,2023-08-11,True
2839,25,4,10,8,2023-08-01,58,441.41,2023-08-08,2023-08-12,False
2840,32,4,4,10,2023-08-01,16,279.79,2023-08-07,2023-08-07,True
2841,43,1,5,9,2023-08-01,118,319.12,2023-08-10,2023-08-10,True
2842,46,1,10,9,2023-08-01,103,306.03,2023-08-04,2023-08-04,True
2843,48,2,7,1,2023-08-01,198,216.65,2023-08-09,2023-08-09,True
2844,11,1,5,10,2023-08-02,148,354.21,2023-08-08,2023-08-08,True
2845,30,2,5,2,2023-08-02,13,220.45,2023-08-05,2023-08-05,True
2846,32,1,1,5,2023-08-02,65,98.12,2023-08-07,2023-08-07,True
2847,4,1,2,5,2023-08-03,12,71.96,2023-08-12,2023-08-12,True
2848,15,1,9,3,2023-08-03,67,127.5,2023-08-10,2023-08-10,True
2849,19,5,10,8,2023-08-03,150,377.06,2023-08-12,2023-08-12,True
2850,21,5,4,3,2023-08-03,175,263.36,2023-08-06,2023-08-06,True
2851,28,5,10,2,2023-08-03,53,263.44,2023-08-13,2023-08-13,True
2852,38,3,6,5,2023-08-03,144,74.72,2023-08-06,2023-08-06,True
2853,1,3,1,3,2023-08-04,120,396.0,2023-08-12,2023-08-12,True
2854,20,1,10,5,2023-08-04,191,308.43,2023-08-10,2023-08-10,True
2855,25,5,4,7,2023-08-04,125,325.77,2023-08-07,2023-08-07,True
2856,46,1,4,10,2023-08-04,32,260.64,2023-08-14,2023-08-14,True
2857,48,1,7,10,2023-08-04,52,106.64,2023-08-12,2023-08-12,True
2858,8,2,8,3,2023-08-05,109,218.63,2023-08-10,2023-08-10,True
2859,33,3,6,1,2023-08-05,199,478.83,2023-08-14,2023-08-14,True
2860,44,2,3,7,2023-08-05,115,385.7,2023-08-14,2023-08-14,True
2861,1,3,10,2,2023-08-06,110,250.63,2023-08-14,2023-08-16,False
2862,4,4,9,5,2023-08-06,42,352.86,2023-08-11,2023-08-11,True
2863,5,5,4,10,2023-08-06,186,143.62,2023-08-09,2023-08-09,True
2864,9,3,2,7,2023-08-06,104,231.93,2023-08-11,2023-08-11,True
2865,28,5,5,10,2023-08-06,16,95.9,2023-08-11,2023-08-11,True
2866,39,3,7,1,2023-08-06,14,51.06,2023-08-13,2023-08-13,True
2867,7,2,4,2,2023-08-07,77,397.64,2023-08-17,2023-08-17,True
2868,8,1,7,4,2023-08-07,117,439.69,2023-08-12,2023-08-17,False
2869,9,2,5,9,2023-08-07,100,50.18,2023-08-12,2023-08-12,True
2870,23,1,2,3,2023-08-07,31,136.48,2023-08-14,2023-08-14,True
2871,17,4,9,8,2023-08-08,50,371.8,2023-08-16,2023-08-16,True
2872,23,2,2,4,2023-08-08,18,404.75,2023-08-18,2023-08-18,True
2873,24,3,4,1,2023-08-08,14,128.56,2023-08-14,2023-08-14,True
2874,29,5,5,4,2023-08-08,74,206.66,2023-08-11,2023-08-11,True
2875,8,3,7,4,2023-08-09,181,285.36,2023-08-15,2023-08-15,True
2876,25,4,2,9,2023-08-09,86,196.34,2023-08-12,2023-08-12,True
2877,4,5,5,1,2023-08-10,102,51.83,2023-08-13,2023-08-13,True
2878,5,4,10,6,2023-08-10,149,338.85,2023-08-17,2023-08-17,True
2879,35,5,6,10,2023-08-10,142,220.74,2023-08-14,2023-08-14,True
2880,41,2,2,9,2023-08-10,170,491.34,2023-08-20,2023-08-20,True
2881,1,1,8,2,2023-08-11,98,347.08,2023-08-21,2023-08-21,True
2882,13,1,1,10,2023-08-11,49,120.49,2023-08-15,2023-08-15,True
2883,31,4,10,8,2023-08-11,116,464.91,2023-08-17,2023-08-17,True
2884,34,1,1,7,2023-08-11,25,345.13,2023-08-16,2023-08-16,True
2885,35,4,8,2,2023-08-11,140,416.45,2023-08-20,2023-08-20,True
2886,32,1,9,4,2023-08-12,15,394.5,2023-08-18,2023-08-18,True
2887,5,5,7,4,2023-08-13,134,454.98,2023-08-17,2023-08-17,True
2888,6,5,2,10,2023-08-13,34,417.08,2023-08-23,2023-08-25,False
2889,14,5,5,10,2023-08-13,97,320.78,2023-08-21,2023-08-21,True
2890,12,3,10,7,2023-08-14,96,484.43,2023-08-17,2023-08-17,True
2891,14,3,6,7,2023-08-14,38,117.91,2023-08-18,2023-08-18,True
2892,22,5,10,5,2023-08-14,112,197.92,2023-08-18,2023-08-18,True
2893,25,1,3,5,2023-08-14,100,287.04,2023-08-17,2023-08-17,True
2894,34,3,4,7,2023-08-14,103,498.36,2023-08-17,2023-08-17,True
2895,11,2,10,3,2023-08-15,53,485.87,2023-08-22,2023-08-22,True
2896,21,4,8,2,2023-08-15,134,420.75,2023-08-24,2023-08-28,False
2897,31,4,7,3,2023-08-15,65,114.71,2023-08-22,2023-08-22,True
2898,30,5,5,1,2023-08-16,103,234.62,2023-08-20,2023-08-20,True
2899,10,1,7,8,2023-08-17,84,396.84,2023-08-23,2023-08-23,True
2900,28,4,1,5,2023-08-17,153,93.07,2023-08-22,2023-08-22,True
2901,49,1,3,8,2023-08-17,54,269.11,2023-08-20,2023-08-20,True
2902,5,3,10,9,2023-08-18,41,444.83,2023-08-23,2023-08-23,True
2903,7,2,5,7,2023-08-18,111,301.61,2023-08-26,2023-08-26,True
2904,22,4,7,9,2023-08-19,173,396.81,2023-08-26,2023-08-26,True
2905,32,2,4,6,2023-08-19,155,196.56,2023-08-23,2023-08-23,True
2906,45,2,10,6,2023-08-19,30,249.94,2023-08-27,2023-08-27,True
2907,4,3,6,8,2023-08-20,21,388.32,2023-08-25,2023-08-25,True
2908,22,5,2,1,2023-08-20,23,301.58,2023-08-28,2023-08-28,True
2909,23,3,3,5,2023-08-20,134,66.54,2023-08-25,2023-08-25,True
2910,31,4,7,2,2023-08-20,141,369.25,2023-08-30,2023-08-30,True
2911,18,1,10,6,2023-08-21,10,426.94,2023-08-31,2023-08-31,True
2912,21,4,8,6,2023-08-21,15,181.89,2023-08-30,2023-08-30,True
2913,17,2,9,6,2023-08-22,151,302.08,2023-08-31,2023-08-31,True
2914,18,2,7,10,2023-08-22,77,330.38,2023-08-31,2023-08-31,True
2915,21,4,8,1,2023-08-22,103,361.57,2023-08-31,2023-08-31,True
2916,41,1,10,1,2023-08-22,17,370.93,2023-08-25,2023-08-25,True
2917,15,1,6,7,2023-08-23,50,286.49,2023-09-02,2023-09-02,True
2918,22,3,8,5,2023-08-23,171,126.23,2023-08-26,2023-08-26,True
2919,24,5,5,6,2023-08-23,125,141.61,2023-08-26,2023-08-26,True
2920,41,5,1,8,2023-08-23,187,347.85,2023-09-01,2023-09-01,True
2921,48,4,5,10,2023-08-23,115,339.95,2023-08-31,2023-08-31,True
2922,4,4,3,2,2023-08-24,10,202.49,2023-09-02,2023-09-05,False
2923,18,5,3,2,2023-08-24,71,276.42,2023-09-02,2023-09-02,True
2924,24,3,3,4,2023-08-24,16,123.54,2023-09-02,2023-09-02,True
2925,33,1,4,5,2023-08-24,15,401.07,2023-09-01,2023-09-01,True
2926,3,1,9,6,2023-08-25,31,242.59,2023-09-02,2023-09-02,True
2927,19,2,1,4,2023-08-25,53,216.24,2023-09-03,2023-09-03,True
2928,24,4,2,10,2023-08-25,115,455.16,2023-09-01,2023-09-01,True
2929,27,5,8,2,2023-08-25,106,487.47,2023-09-01,2023-09-04,False
2930,10,4,9,1,2023-08-26,46,145.11,2023-08-30,2023-08-30,True
2931,24,3,6,9,2023-08-26,139,417.47,2023-08-29,2023-08-29,True
2932,30,3,2,1,2023-08-26,130,383.59,2023-08-30,2023-08-30,True
2933,8,1,1,10,2023-08-27,137,378.74,2023-09-01,2023-09-01,True
2934,12,2,5,6,2023-08-27,82,269.85,2023-09-04,2023-09-04,True
2935,25,3,4,7,2023-08-27,17,80.33,2023-09-06,2023-09-06,True
2936,35,1,6,7,2023-08-27,93,250.21,2023-09-06,2023-09-06,True
2937,46,4,9,2,2023-08-27,118,213.3,2023-08-31,2023-08-31,True
2938,15,1,2,6,2023-08-28,19,460.77,2023-09-01,2023-09-01,True
2939,39,3,6,8,2023-08-28,67,268.4,2023-08-31,2023-09-03,False
2940,45,3,6,2,2023-08-28,89,151.05,2023-09-04,2023-09-04,True
2941,48,5,6,10,2023-08-28,128,352.87,2023-09-05,2023-09-05,True
2942,4,4,5,4,2023-08-29,29,175.63,2023-09-05,2023-09-05,True
2943,19,5,4,6,2023-08-29,138,203.06,2023-09-07,2023-09-07,True
2944,10,3,3,4,2023-08-30,172,343.61,2023-09-08,2023-09-08,True
2945,2,2,1,6,2023-08-31,107,422.52,2023-09-08,2023-09-08,True
2946,6,5,3,1,2023-08-31,66,90.92,2023-09-06,2023-09-06,True
2947,14,3,2,4,2023-08-31,74,440.71,2023-09-09,2023-09-09,True
2948,17,3,5,2,2023-08-31,67,352.01,2023-09-06,2023-09-06,True
2949,24,4,5,3,2023-08-31,44,492.4,2023-09-05,2023-09-05,True
2950,28,3,6,4,2023-08-31,170,467.46,2023-09-08,2023-09-08,True
2951,37,3,7,9,2023-08-31,111,274.66,2023-09-03,2023-09-03,True
2952,40,5,10,9,2023-08-31,162,360.62,2023-09-06,2023-09-06,True
2953,36,2,7,6,2023-09-01,66,144.25,2023-09-11,2023-09-11,True
2954,39,1,7,2,2023-09-01,11,286.72,2023-09-04,2023-09-04,True
2955,43,4,5,2,2023-09-01,45,424.23,2023-09-09,2023-09-09,True
2956,44,5,8,7,2023-09-01,15,203.18,2023-09-05,2023-09-05,True
2957,28,2,5,10,2023-09-02,89,321.58,2023-09-05,2023-09-05,True
2958,44,3,1,9,2023-09-02,142,190.56,2023-09-06,2023-09-06,True
2959,47,5,3,7,2023-09-02,95,203.61,2023-09-07,2023-09-07,True
2960,1,3,3,10,2023-09-03,97,314.46,2023-09-10,2023-09-10,True
2961,27,4,9,5,2023-09-03,161,146.12,2023-09-07,2023-09-11,False
2962,28,2,4,3,2023-09-03,197,230.8,2023-09-06,2023-09-06,True
2963,49,5,2,1,2023-09-03,145,431.89,2023-09-10,2023-09-10,True
2964,50,4,4,3,2023-09-03,140,313.06,2023-09-10,2023-09-10,True
2965,20,2,4,1,2023-09-04,39,388.13,2023-09-11,2023-09-11,True
2966,2,3,6,2,2023-09-05,141,279.03,2023-09-15,2023-09-15,True
2967,10,5,9,5,2023-09-05,74,233.22,2023-09-12,2023-09-12,True
2968,16,4,2,3,2023-09-05,75,382.35,2023-09-10,2023-09-10,True
2969,24,5,4,9,2023-09-05,115,152.81,2023-09-13,2023-09-13,True
2970,35,2,10,1,2023-09-05,21,199.39,2023-09-11,2023-09-11,True
2971,44,2,2,10,2023-09-05,180,98.43,2023-09-15,2023-09-15,True
2972,50,2,6,10,2023-09-05,121,184.5,2023-09-13,2023-09-13,True
2973,4,4,10,3,2023-09-06,69,478.21,2023-09-09,2023-09-09,True
2974,10,4,1,6,2023-09-06,135,284.36,2023-09-10,2023-09-10,True
2975,28,2,2,10,2023-09-06,182,106.57,2023-09-12,2023-09-12,True
2976,35,3,3,7,2023-09-06,41,240.87,2023-09-13,2023-09-13,True
2977,40,1,3,1,2023-09-06,29,390.77,2023-09-10,2023-09-10,True
2978,48,3,4,10,2023-09-06,36,339.32,2023-09-16,2023-09-16,True
2979,50,1,5,4,2023-09-06,115,281.15,2023-09-13,2023-09-13,True
2980,11,3,6,3,2023-09-07,46,200.53,2023-09-11,2023-09-12,False
2981,37,1,7,10,2023-09-07,182,57.63,2023-09-13,2023-09-13,True
2982,5,5,5,8,2023-09-08,73,307.96,2023-09-13,2023-09-13,True
2983,7,2,3,8,2023-09-08,136,175.61,2023-09-17,2023-09-17,True
2984,13,2,2,1,2023-09-08,190,261.68,2023-09-14,2023-09-14,True
2985,23,1,1,4,2023-09-08,66,188.83,2023-09-17,2023-09-17,True
2986,28,1,8,2,2023-09-08,108,418.24,2023-09-16,2023-09-16,True
2987,37,3,8,4,2023-09-08,16,209.26,2023-09-12,2023-09-12,True
2988,6,5,1,9,2023-09-09,78,259.35,2023-09-18,2023-09-18,True
2989,10,3,5,3,2023-09-09,116,235.51,2023-09-12,2023-09-12,True
2990,15,1,1,9,2023-09-09,128,193.61,2023-09-16,2023-09-16,True
2991,17,2,1,6,2023-09-09,149,189.28,2023-09-17,2023-09-17,True
2992,22,3,5,9,2023-09-09,151,269.56,2023-09-13,2023-09-13,True
2993,35,3,7,5,2023-09-09,49,206.0,2023-09-17,2023-09-17,True
2994,43,1,9,8,2023-09-09,75,50.77,2023-09-12,2023-09-12,True
2995,27,2,8,10,2023-09-10,151,423.78,2023-09-19,2023-09-19,True
2996,34,1,6,9,2023-09-10,170,388.47,2023-09-13,2023-09-13,True
2997,36,4,9,2,2023-09-10,120,85.87,2023-09-14,2023-09-14,True
2998,31,4,7,3,2023-09-11,86,255.67,2023-09-17,2023-09-20,False
2999,37,3,5,6,2023-09-11,41,113.06,2023-09-18,2023-09-18,True
